MSR_DT,STTN_NM,PM25,PM10,O3,CO,SO2,NO2,Month,Hour
2023-08-08 15:00:00,삼방동,6.0,13.0,0.02,0.37,0.0015,0.003,8.0,15.0
2023-02-12 10:00:00,삼방동,34.0,35.0,0.017,0.6,0.003,0.021,2.0,10.0
2023-08-25 09:00:00,삼방동,10.0,17.0,0.018,0.49,0.0016,0.012,8.0,9.0
2023-07-30 19:00:00,삼방동,12.0,19.0,0.02,0.12,0.0038,0.004,7.0,19.0
2023-03-16 15:00:00,삼방동,4.0,17.0,0.049,0.3,0.002,0.008,3.0,15.0
2023-12-19 13:00:00,삼방동,9.0,23.0,0.0293,0.26,0.0019,0.0123,12.0,13.0
2023-07-03 20:00:00,삼방동,10.0,15.0,0.046,0.43,,0.009,7.0,20.0
2023-05-05 22:00:00,삼방동,8.0,31.0,0.043,0.22,0.002,0.005,5.0,22.0
2023-03-14 20:00:00,삼방동,11.0,43.0,0.039,0.4,0.002,0.02,3.0,20.0
2023-12-28 16:00:00,삼방동,27.0,53.0,0.0481,0.34,0.0022,0.0126,12.0,16.0
2023-03-09 19:00:00,삼방동,16.0,29.0,0.038,0.3,0.002,0.021,3.0,19.0
2023-07-20 19:00:00,삼방동,18.0,25.0,0.039,0.34,0.002,0.02,7.0,19.0
2023-08-05 03:00:00,삼방동,5.0,11.0,0.015,0.31,0.0016,0.006,8.0,3.0
2023-03-21 21:00:00,삼방동,,,0.048,0.3,0.002,0.01,3.0,21.0
2023-02-01 23:00:00,삼방동,14.0,37.0,0.04,0.4,0.003,0.01,2.0,23.0
2023-11-01 15:00:00,삼방동,20.0,39.0,0.076,0.44,0.0042,0.013,11.0,15.0
2023-10-12 06:00:00,삼방동,11.0,21.0,0.013,0.34,0.002,0.023,10.0,6.0
2023-10-13 07:00:00,삼방동,17.0,27.0,0.01,0.37,0.002,0.028,10.0,7.0
2023-04-06 08:00:00,삼방동,20.0,31.0,0.038,0.5,0.002,0.013,4.0,8.0
2023-05-06 20:00:00,삼방동,4.0,7.0,0.048,0.3,0.002,0.005,5.0,20.0
2023-08-06 17:00:00,삼방동,0.0,3.0,0.022,0.22,0.0028,0.003,8.0,17.0
2023-08-28 13:00:00,삼방동,6.0,17.0,0.026,0.26,0.0016,0.005,8.0,13.0
2023-01-28 17:00:00,삼방동,9.0,23.0,0.029,0.4,0.003,0.008,1.0,17.0
2023-10-22 23:00:00,삼방동,7.0,15.0,0.019,0.35,0.0019,0.017,10.0,23.0
2023-03-05 01:00:00,삼방동,14.0,25.0,0.045,0.4,0.003,0.014,3.0,1.0
,삼방동,41.0,285.0,0.048,0.21,0.002,0.005,,
2023-03-07 16:00:00,삼방동,18.0,45.0,0.076,0.4,0.002,0.01,3.0,16.0
2023-06-25 18:00:00,삼방동,6.0,11.0,0.036,0.33,,0.02,6.0,18.0
2023-12-26 19:00:00,삼방동,20.0,47.0,0.0039,0.56,0.0024,0.0385,12.0,19.0
2023-12-27 22:00:00,삼방동,21.0,43.0,0.0062,0.5,0.0027,0.0392,12.0,22.0
2023-06-14 13:00:00,삼방동,17.0,35.0,0.069,0.3,0.0033,0.012,6.0,13.0
2023-06-10 23:00:00,삼방동,12.0,27.0,0.055,0.34,0.0032,0.007,6.0,23.0
2023-10-24 20:00:00,삼방동,14.0,27.0,0.026,0.39,0.0017,0.026,10.0,20.0
2023-01-21 04:00:00,삼방동,7.0,,0.027,0.4,0.002,0.008,1.0,4.0
2023-08-02 07:00:00,삼방동,5.0,13.0,0.012,0.24,0.0019,0.008,8.0,7.0
2023-05-05 17:00:00,삼방동,11.0,31.0,0.046,0.22,0.002,0.005,5.0,17.0
2023-08-01 20:00:00,삼방동,2.0,7.0,0.016,0.1,0.0015,0.005,8.0,20.0
2023-01-20 02:00:00,삼방동,,,0.023,,,0.016,1.0,2.0
2023-06-28 02:00:00,삼방동,0.0,1.0,0.044,0.33,0.0026,0.006,6.0,2.0
2023-09-16 13:00:00,삼방동,6.0,9.0,0.02,0.39,0.0018,0.016,9.0,13.0
2023-07-12 19:00:00,삼방동,10.0,19.0,0.04,0.47,,0.01,7.0,19.0
2023-12-31 15:00:00,삼방동,8.0,15.0,0.0436,0.45,0.0019,0.0092,12.0,15.0
2023-03-11 10:00:00,삼방동,52.0,73.0,0.013,0.7,0.002,0.042,3.0,10.0
2023-01-14 19:00:00,삼방동,7.0,19.0,0.043,,0.003,0.004,1.0,19.0
2023-03-28 20:00:00,삼방동,14.0,35.0,0.052,0.29,0.003,0.018,3.0,20.0
2023-10-09 03:00:00,삼방동,2.0,11.0,0.033,0.24,0.0017,0.006,10.0,3.0
2023-06-16 08:00:00,삼방동,29.0,41.0,0.051,0.47,0.0028,0.008,6.0,8.0
2023-07-24 19:00:00,삼방동,1.0,5.0,0.019,0.37,0.0014,0.011,7.0,19.0
2023-10-28 18:00:00,삼방동,13.0,33.0,0.057,0.48,0.0028,0.016,10.0,18.0
2023-10-21 02:00:00,삼방동,5.0,21.0,0.029,0.29,0.0017,0.008,10.0,2.0
2023-11-19 21:00:00,삼방동,12.0,25.0,0.028,0.43,0.0022,0.02,11.0,21.0
2023-06-30 09:00:00,삼방동,6.0,9.0,0.037,0.41,0.0032,0.014,6.0,9.0
2023-03-14 02:00:00,삼방동,8.0,21.0,0.029,0.3,0.002,0.012,3.0,2.0
2023-04-16 15:00:00,삼방동,20.0,83.0,0.059,0.29,0.002,0.008,4.0,15.0
2023-07-26 12:00:00,삼방동,23.0,21.0,0.021,0.29,0.0038,0.007,7.0,12.0
2023-09-09 21:00:00,삼방동,5.0,11.0,,0.23,0.0019,0.007,9.0,21.0
2023-02-14 20:00:00,삼방동,7.0,9.0,0.036,0.4,0.003,0.009,2.0,20.0
2023-05-25 18:00:00,삼방동,1.0,19.0,0.048,0.35,0.0022,0.01,5.0,18.0
2023-10-07 23:00:00,삼방동,3.0,13.0,0.035,0.27,0.0027,0.008,10.0,23.0
2023-11-07 01:00:00,삼방동,11.0,39.0,0.036,0.26,0.0021,0.007,11.0,1.0
2023-07-11 01:00:00,삼방동,13.0,25.0,0.037,0.46,,0.009,7.0,1.0
2023-11-14 11:00:00,삼방동,,,,,,,11.0,11.0
2023-03-14 05:00:00,삼방동,17.0,27.0,0.01,0.4,0.003,0.028,3.0,5.0
2023-12-14 18:00:00,삼방동,16.0,19.0,0.0023,0.52,0.0024,0.0382,12.0,18.0
2023-11-15 08:00:00,삼방동,14.0,31.0,0.007,0.46,0.0024,0.032,11.0,8.0
2023-06-22 02:00:00,삼방동,7.0,17.0,0.021,0.33,0.0026,0.007,6.0,2.0
2023-04-03 08:00:00,삼방동,11.0,27.0,0.055,0.24,0.002,0.006,4.0,8.0
2023-07-30 01:00:00,삼방동,12.0,21.0,0.023,0.22,0.0016,0.006,7.0,1.0
2023-12-10 11:00:00,삼방동,28.0,53.0,0.0219,0.56,0.003,0.0268,12.0,11.0
2023-09-29 19:00:00,삼방동,23.0,37.0,0.063,0.42,0.0025,0.01,9.0,19.0
2023-05-08 16:00:00,삼방동,8.0,19.0,0.062,0.25,0.002,0.006,5.0,16.0
2023-11-06 09:00:00,삼방동,2.0,13.0,0.032,0.24,0.002,0.009,11.0,9.0
2023-07-12 01:00:00,삼방동,4.0,13.0,0.025,0.36,,0.007,7.0,1.0
2023-04-18 02:00:00,삼방동,20.0,65.0,0.04,0.3,0.002,0.01,4.0,2.0
2023-03-23 11:00:00,삼방동,,,0.012,0.4,0.002,0.031,3.0,11.0
2023-06-16 21:00:00,삼방동,15.0,27.0,0.067,0.41,0.0037,0.014,6.0,21.0
2023-09-13 11:00:00,삼방동,14.0,21.0,0.054,0.35,0.0011,0.013,9.0,11.0
2023-03-20 06:00:00,삼방동,21.0,29.0,0.04,0.5,0.002,0.018,3.0,6.0
2023-08-06 07:00:00,삼방동,2.0,9.0,0.016,0.29,0.0023,0.003,8.0,7.0
2023-12-24 19:00:00,삼방동,20.0,33.0,0.0264,0.41,0.0021,0.0178,12.0,19.0
2023-01-23 13:00:00,삼방동,13.0,,0.045,0.3,0.002,0.005,1.0,13.0
2023-01-26 02:00:00,삼방동,8.0,11.0,0.025,0.3,0.003,0.011,1.0,2.0
2023-03-21 20:00:00,삼방동,,,0.05,0.3,0.002,0.011,3.0,20.0
2023-07-11 10:00:00,삼방동,9.0,17.0,0.045,0.52,,0.01,7.0,10.0
2023-10-22 17:00:00,삼방동,4.0,13.0,0.03,0.29,0.0016,0.011,10.0,17.0
2023-01-28 21:00:00,삼방동,12.0,19.0,0.025,0.4,0.002,0.011,1.0,21.0
2023-09-22 02:00:00,삼방동,3.0,11.0,0.037,0.2,0.001,,9.0,2.0
2023-11-24 15:00:00,삼방동,3.0,17.0,0.039,0.27,0.0019,0.008,11.0,15.0
2023-12-24 16:00:00,삼방동,11.0,21.0,0.0396,0.32,0.0021,0.0081,12.0,16.0
,삼방동,35.0,37.0,0.03,0.5,0.003,0.024,,
2023-05-25 14:00:00,삼방동,4.0,19.0,0.056,0.36,0.0024,0.01,5.0,14.0
2023-07-17 19:00:00,삼방동,11.0,11.0,0.041,0.36,0.0016,0.009,7.0,19.0
2023-08-03 06:00:00,삼방동,6.0,15.0,0.013,0.29,0.0014,0.007,8.0,6.0
2023-12-12 22:00:00,삼방동,3.0,7.0,0.0273,0.33,0.002,0.0114,12.0,22.0
2023-07-03 07:00:00,삼방동,12.0,17.0,0.023,0.44,,0.01,7.0,7.0
2023-07-21 01:00:00,삼방동,25.0,23.0,0.035,0.36,0.0017,0.009,7.0,1.0
2023-08-24 12:00:00,삼방동,6.0,11.0,0.026,0.41,0.0013,0.006,8.0,12.0
2023-05-23 04:00:00,삼방동,26.0,105.0,0.028,0.19,0.002,0.009,5.0,4.0
2023-05-24 10:00:00,삼방동,23.0,63.0,0.03,0.56,0.003,0.033,5.0,10.0
2023-09-19 08:00:00,삼방동,14.0,31.0,0.008,0.5,0.0012,0.017,9.0,8.0
2023-05-12 03:00:00,삼방동,7.0,21.0,0.045,0.23,0.003,0.008,5.0,3.0
2023-04-22 01:00:00,삼방동,40.0,279.0,0.049,0.21,0.002,0.004,4.0,1.0
2023-10-10 20:00:00,삼방동,11.0,19.0,0.034,0.37,0.0031,0.01,10.0,20.0
2023-01-30 23:00:00,삼방동,8.0,13.0,0.02,0.4,0.003,0.025,1.0,23.0
,삼방동,7.0,11.0,,0.18,0.0012,0.003,,
2023-09-11 03:00:00,삼방동,6.0,11.0,,0.23,0.0015,0.005,9.0,3.0
2023-05-05 12:00:00,삼방동,9.0,33.0,0.048,0.22,0.002,0.005,5.0,12.0
2023-01-26 05:00:00,삼방동,8.0,13.0,0.024,0.3,0.003,0.015,1.0,5.0
2023-01-11 09:00:00,삼방동,33.0,52.0,0.004,0.9,0.006,0.04,1.0,9.0
2023-09-23 07:00:00,삼방동,8.0,17.0,0.013,0.28,0.0015,0.012,9.0,7.0
2023-10-07 04:00:00,삼방동,12.0,29.0,0.033,0.32,0.0022,0.01,10.0,4.0
2023-03-11 01:00:00,삼방동,22.0,51.0,0.038,0.4,0.002,0.012,3.0,1.0
2023-09-30 16:00:00,삼방동,13.0,19.0,0.047,0.31,0.002,0.007,9.0,16.0
,삼방동,15.0,27.0,0.017,0.5,0.003,0.026,,
2023-04-23 10:00:00,삼방동,10.0,47.0,0.052,0.22,0.003,0.006,4.0,10.0
2023-01-19 16:00:00,삼방동,,,0.034,,0.002,0.007,1.0,16.0
2023-06-19 01:00:00,삼방동,19.0,29.0,0.044,0.39,0.0034,0.009,6.0,1.0
2023-01-09 08:00:00,삼방동,28.0,58.0,0.003,1.1,0.005,0.047,1.0,8.0
2023-01-23 05:00:00,삼방동,16.0,,0.014,0.4,0.003,0.016,1.0,5.0
2023-01-31 17:00:00,삼방동,8.0,17.0,0.04,0.3,0.003,0.012,1.0,17.0
2023-12-02 08:00:00,삼방동,11.0,21.0,0.025,0.34,0.0019,0.015,12.0,8.0
2023-08-16 11:00:00,삼방동,7.0,33.0,0.014,0.45,0.0016,0.015,8.0,11.0
2023-12-23 15:00:00,삼방동,3.0,15.0,0.0371,0.24,0.0018,0.008,12.0,15.0
,삼방동,,,0.014,,,0.025,,
2023-07-17 13:00:00,삼방동,17.0,17.0,,,,,7.0,13.0
2023-08-08 18:00:00,삼방동,4.0,9.0,0.017,0.33,0.0013,0.003,8.0,18.0
2023-07-16 07:00:00,삼방동,1.0,3.0,0.036,0.51,,0.012,7.0,7.0
2023-11-29 23:00:00,삼방동,21.0,37.0,0.0313,0.37,0.002,0.0111,11.0,23.0
2023-07-23 14:00:00,삼방동,13.0,11.0,0.036,0.37,0.0015,0.003,7.0,14.0
2023-08-24 04:00:00,삼방동,6.0,9.0,0.026,0.41,0.0012,0.003,8.0,4.0
2023-03-23 02:00:00,삼방동,,,0.039,0.3,0.002,0.007,3.0,2.0
2023-06-07 14:00:00,삼방동,,,,,,,6.0,14.0
2023-02-12 15:00:00,삼방동,26.0,29.0,0.034,0.6,0.003,0.02,2.0,15.0
2023-09-26 13:00:00,삼방동,12.0,35.0,0.014,0.39,0.0024,0.022,9.0,13.0
2023-03-05 05:00:00,삼방동,18.0,27.0,0.037,0.4,0.003,0.014,3.0,5.0
2023-10-29 20:00:00,삼방동,5.0,23.0,0.045,0.41,0.0024,0.009,10.0,20.0
2023-03-06 08:00:00,삼방동,16.0,25.0,0.003,0.7,0.003,0.042,3.0,8.0
2023-02-24 18:00:00,삼방동,26.0,29.0,0.054,0.4,0.003,0.011,2.0,18.0
2023-05-17 06:00:00,삼방동,20.0,33.0,0.038,0.23,0.002,0.012,5.0,6.0
2023-04-16 03:00:00,삼방동,5.0,19.0,0.024,0.28,0.002,0.009,4.0,3.0
2023-05-18 22:00:00,삼방동,3.0,5.0,0.048,0.13,0.002,0.01,5.0,22.0
2023-04-15 03:00:00,삼방동,7.0,17.0,0.038,0.24,0.002,0.007,4.0,3.0
2023-12-20 23:00:00,삼방동,8.0,13.0,0.0338,0.3,0.0019,0.0075,12.0,23.0
2023-11-22 14:00:00,삼방동,8.0,19.0,0.051,0.31,0.0027,0.011,11.0,14.0
2023-02-27 07:00:00,삼방동,20.0,35.0,0.003,0.6,0.004,0.041,2.0,7.0
2023-11-03 03:00:00,삼방동,10.0,19.0,0.033,0.28,0.002,0.01,11.0,3.0
2023-07-21 07:00:00,삼방동,28.0,31.0,0.019,0.35,0.0017,0.009,7.0,7.0
2023-09-22 13:00:00,삼방동,8.0,19.0,0.041,0.23,0.002,0.005,9.0,13.0
2023-05-08 19:00:00,삼방동,9.0,15.0,0.054,0.24,0.002,0.011,5.0,19.0
2023-11-15 19:00:00,삼방동,18.0,29.0,0.028,0.42,0.0019,0.022,11.0,19.0
2023-01-30 05:00:00,삼방동,15.0,37.0,0.022,0.4,0.002,0.016,1.0,5.0
2023-01-10 02:00:00,삼방동,31.0,63.0,0.026,0.4,0.003,0.013,1.0,2.0
2023-09-28 22:00:00,삼방동,13.0,19.0,0.036,0.33,0.0022,0.009,9.0,22.0
2023-03-29 07:00:00,삼방동,27.0,63.0,0.006,0.47,0.003,0.041,3.0,7.0
2023-02-25 09:00:00,삼방동,12.0,33.0,0.034,0.4,0.003,0.012,2.0,9.0
2023-07-26 07:00:00,삼방동,10.0,13.0,0.008,0.27,0.0014,0.005,7.0,7.0
2023-08-23 15:00:00,삼방동,9.0,23.0,0.016,0.37,0.0018,0.005,8.0,15.0
2023-02-17 15:00:00,삼방동,26.0,31.0,0.016,0.5,0.003,0.037,2.0,15.0
2023-12-28 18:00:00,삼방동,27.0,53.0,0.0335,0.41,0.0023,0.0214,12.0,18.0
2023-01-29 04:00:00,삼방동,12.0,23.0,0.024,0.4,0.002,0.011,1.0,4.0
2023-05-04 03:00:00,삼방동,8.0,25.0,0.052,0.23,0.002,0.005,5.0,3.0
2023-08-14 04:00:00,삼방동,7.0,15.0,0.018,0.29,0.0013,0.002,8.0,4.0
2023-10-13 08:00:00,삼방동,11.0,31.0,0.013,0.39,0.0022,0.028,10.0,8.0
2023-09-14 17:00:00,삼방동,6.0,13.0,,0.32,0.002,0.008,9.0,17.0
2023-12-06 17:00:00,삼방동,22.0,37.0,0.0456,0.42,0.0027,0.0193,12.0,17.0
2023-12-04 07:00:00,삼방동,28.0,51.0,0.0018,0.55,0.007,0.0348,12.0,7.0
2023-07-27 08:00:00,삼방동,25.0,29.0,0.012,0.33,0.0015,0.007,7.0,8.0
2023-11-07 08:00:00,삼방동,9.0,29.0,0.026,0.28,0.0021,0.013,11.0,8.0
2023-10-03 03:00:00,삼방동,6.0,19.0,0.03,0.3,0.0023,0.01,10.0,3.0
2023-04-25 19:00:00,삼방동,4.0,9.0,0.039,0.25,0.002,0.01,4.0,19.0
2023-08-12 12:00:00,삼방동,11.0,21.0,0.035,0.52,0.0014,0.004,8.0,12.0
2023-09-29 23:00:00,삼방동,22.0,33.0,0.049,0.44,0.0024,0.01,9.0,23.0
2023-09-11 17:00:00,삼방동,8.0,21.0,0.056,0.25,0.0019,0.009,9.0,17.0
2023-01-03 03:00:00,삼방동,8.0,19.0,0.023,0.3,0.003,0.008,1.0,3.0
2023-07-06 09:00:00,삼방동,22.0,43.0,0.016,0.66,,0.028,7.0,9.0
2023-08-02 09:00:00,삼방동,7.0,23.0,0.014,0.31,0.0021,0.015,8.0,9.0
2023-02-09 05:00:00,삼방동,27.0,31.0,0.029,0.5,0.003,0.019,2.0,5.0
2023-06-12 23:00:00,삼방동,7.0,17.0,0.035,0.28,0.0028,0.012,6.0,23.0
2023-08-15 13:00:00,삼방동,4.0,9.0,0.021,0.26,0.0013,0.003,8.0,13.0
2023-07-18 11:00:00,삼방동,8.0,9.0,0.027,0.38,0.0018,0.008,7.0,11.0
2023-01-18 04:00:00,삼방동,19.0,29.0,0.025,,0.003,0.008,1.0,4.0
,삼방동,16.0,41.0,0.048,0.34,0.002,0.014,,
2023-07-12 23:00:00,삼방동,7.0,23.0,0.032,0.45,,0.007,7.0,23.0
2023-03-22 22:00:00,삼방동,,,0.051,0.3,0.002,0.006,3.0,22.0
2023-07-24 13:00:00,삼방동,,,,,,,7.0,13.0
2023-10-07 11:00:00,삼방동,13.0,29.0,0.032,0.32,0.0022,0.013,10.0,11.0
2023-03-07 09:00:00,삼방동,38.0,53.0,0.004,0.8,0.004,0.055,3.0,9.0
2023-06-15 10:00:00,삼방동,14.0,31.0,0.042,0.32,0.0026,0.01,6.0,10.0
2023-11-06 17:00:00,삼방동,6.0,23.0,0.043,0.34,0.0022,0.01,11.0,17.0
2023-06-19 12:00:00,삼방동,14.0,31.0,0.081,0.31,0.0029,0.005,6.0,12.0
2023-06-29 14:00:00,삼방동,4.0,9.0,0.023,0.34,0.003,0.007,6.0,14.0
2023-05-09 11:00:00,삼방동,15.0,27.0,0.066,0.39,0.003,0.011,5.0,11.0
2023-04-20 12:00:00,삼방동,16.0,35.0,0.059,0.34,0.003,0.008,4.0,12.0
2023-01-05 06:00:00,삼방동,23.0,34.0,0.007,0.4,0.004,0.032,1.0,6.0
2023-03-12 20:00:00,삼방동,7.0,19.0,0.04,0.4,0.002,0.007,3.0,20.0
2023-05-22 16:00:00,삼방동,25.0,101.0,0.045,0.2,0.002,0.009,5.0,16.0
2023-09-24 23:00:00,삼방동,4.0,19.0,0.041,0.19,0.0013,0.004,9.0,23.0
2023-04-21 11:00:00,삼방동,10.0,61.0,0.056,0.28,0.003,0.007,4.0,11.0
2023-05-17 21:00:00,삼방동,23.0,41.0,0.052,0.2,0.002,0.008,5.0,21.0
2023-08-17 16:00:00,삼방동,10.0,19.0,0.019,0.31,0.0013,0.006,8.0,16.0
2023-04-09 21:00:00,삼방동,10.0,35.0,0.046,0.3,0.002,0.014,4.0,21.0
2023-06-06 12:00:00,삼방동,11.0,23.0,0.071,0.27,0.0023,0.009,6.0,12.0
,삼방동,50.0,121.0,0.074,0.51,0.003,0.014,,
2023-12-01 16:00:00,삼방동,8.0,13.0,0.036,0.3,0.0018,0.0087,12.0,16.0
2023-04-07 18:00:00,삼방동,10.0,29.0,0.061,0.31,0.002,0.008,4.0,18.0
2023-10-21 20:00:00,삼방동,9.0,23.0,0.022,0.39,0.0016,0.017,10.0,20.0
2023-03-01 23:00:00,삼방동,23.0,27.0,0.047,0.3,0.003,0.008,3.0,23.0
2023-02-26 06:00:00,삼방동,14.0,23.0,0.033,0.4,0.003,0.01,2.0,6.0
2023-05-20 02:00:00,삼방동,17.0,27.0,0.042,0.18,0.002,0.005,5.0,2.0
2023-06-07 07:00:00,삼방동,17.0,25.0,0.022,0.47,0.0025,0.014,6.0,7.0
2023-07-16 13:00:00,삼방동,1.0,1.0,0.039,0.49,,0.005,7.0,13.0
2023-05-08 08:00:00,삼방동,12.0,21.0,0.043,0.26,0.002,0.01,5.0,8.0
,삼방동,6.0,19.0,0.029,0.36,0.003,0.014,,
2023-10-20 10:00:00,삼방동,8.0,19.0,0.028,0.26,0.0017,0.012,10.0,10.0
2023-04-10 16:00:00,삼방동,6.0,25.0,0.059,0.22,0.002,0.007,4.0,16.0
2023-07-02 19:00:00,삼방동,3.0,9.0,0.048,0.45,,0.01,7.0,19.0
2023-04-13 17:00:00,삼방동,14.0,99.0,0.047,0.24,0.002,0.016,4.0,17.0
2023-05-10 23:00:00,삼방동,16.0,37.0,0.045,0.38,0.002,0.018,5.0,23.0
2023-04-23 04:00:00,삼방동,17.0,105.0,0.051,0.21,0.002,0.004,4.0,4.0
,삼방동,,,0.048,0.3,0.002,0.007,,
2023-02-17 22:00:00,삼방동,22.0,23.0,0.003,0.6,0.003,0.039,2.0,22.0
2023-03-28 09:00:00,삼방동,25.0,67.0,0.008,0.5,0.004,0.041,3.0,9.0
2023-03-15 17:00:00,삼방동,6.0,17.0,0.052,0.3,0.002,0.007,3.0,17.0
,삼방동,23.0,31.0,0.044,0.5,0.003,0.018,,
2023-08-13 14:00:00,삼방동,17.0,27.0,0.047,0.37,0.0025,0.005,8.0,14.0
2023-12-06 18:00:00,삼방동,22.0,41.0,0.0369,0.45,0.0025,0.0272,12.0,18.0
2023-08-10 11:00:00,삼방동,4.0,5.0,0.026,0.42,0.001,0.003,8.0,11.0
2023-08-10 04:00:00,삼방동,0.0,5.0,0.019,0.37,0.0012,0.002,8.0,4.0
2023-07-04 03:00:00,삼방동,3.0,7.0,0.028,0.35,,0.005,7.0,3.0
2023-09-09 11:00:00,삼방동,6.0,23.0,,0.29,0.0017,0.009,9.0,11.0
2023-12-20 01:00:00,삼방동,9.0,13.0,0.0231,0.32,0.0025,0.0154,12.0,1.0
2023-02-27 05:00:00,삼방동,21.0,23.0,0.016,0.5,0.003,0.026,2.0,5.0
2023-08-16 07:00:00,삼방동,12.0,21.0,0.011,0.41,0.0016,0.011,8.0,7.0
2023-03-15 07:00:00,삼방동,21.0,43.0,0.003,0.6,0.004,0.044,3.0,7.0
2023-01-31 23:00:00,삼방동,14.0,25.0,0.012,0.5,0.003,0.04,1.0,23.0
2023-01-08 13:00:00,삼방동,20.0,47.0,0.03,0.4,0.003,0.011,1.0,13.0
2023-10-17 10:00:00,삼방동,8.0,37.0,0.032,0.31,0.0024,0.013,10.0,10.0
2023-08-23 19:00:00,삼방동,11.0,17.0,0.018,0.35,0.0018,0.007,8.0,19.0
2023-09-27 08:00:00,삼방동,14.0,17.0,0.013,0.47,0.002,0.013,9.0,8.0
2023-08-11 01:00:00,삼방동,3.0,15.0,0.017,0.31,0.0014,0.005,8.0,1.0
2023-01-15 14:00:00,삼방동,3.0,9.0,0.021,,0.003,0.006,1.0,14.0
2023-11-06 22:00:00,삼방동,7.0,31.0,0.038,0.25,0.0021,0.008,11.0,22.0
2023-12-22 20:00:00,삼방동,6.0,21.0,0.0292,0.29,0.002,0.0119,12.0,20.0
2023-10-13 21:00:00,삼방동,7.0,13.0,0.036,0.33,0.0025,0.015,10.0,21.0
2023-05-01 06:00:00,삼방동,14.0,63.0,0.061,0.32,0.003,0.007,5.0,6.0
2023-05-19 11:00:00,삼방동,1.0,7.0,0.055,0.07,0.002,0.005,5.0,11.0
2023-06-23 06:00:00,삼방동,9.0,15.0,0.03,0.32,0.0024,0.008,6.0,6.0
2023-08-08 16:00:00,삼방동,7.0,13.0,0.019,0.34,0.0015,0.003,8.0,16.0
2023-08-21 20:00:00,삼방동,11.0,21.0,0.013,0.32,0.0018,0.012,8.0,20.0
2023-01-04 10:00:00,삼방동,15.0,35.0,0.023,0.3,0.003,0.012,1.0,10.0
2023-12-07 20:00:00,삼방동,15.0,47.0,0.0169,0.47,0.0025,0.0295,12.0,20.0
2023-02-08 21:00:00,삼방동,23.0,29.0,0.03,0.5,0.003,0.026,2.0,21.0
2023-07-26 02:00:00,삼방동,5.0,9.0,0.009,0.24,0.0014,0.004,7.0,2.0
2023-10-13 10:00:00,삼방동,19.0,37.0,0.024,0.42,0.0029,0.027,10.0,10.0
2023-12-06 01:00:00,삼방동,17.0,35.0,0.0074,0.5,0.0041,0.0351,12.0,1.0
2023-04-18 10:00:00,삼방동,17.0,73.0,0.033,0.32,0.002,0.029,4.0,10.0
2023-06-22 21:00:00,삼방동,9.0,17.0,0.039,0.37,0.0026,0.012,6.0,21.0
2023-10-06 22:00:00,삼방동,14.0,29.0,0.039,0.38,0.0023,0.015,10.0,22.0
2023-04-29 11:00:00,삼방동,5.0,19.0,0.04,0.27,0.002,0.012,4.0,11.0
2023-06-09 02:00:00,삼방동,8.0,11.0,0.043,0.29,0.0022,0.005,6.0,2.0
2023-03-08 14:00:00,삼방동,19.0,43.0,0.077,0.4,0.002,0.009,3.0,14.0
2023-10-02 11:00:00,삼방동,10.0,25.0,0.038,0.28,0.0021,0.008,10.0,11.0
2023-03-09 10:00:00,삼방동,7.0,25.0,0.028,0.3,0.003,0.025,3.0,10.0
2023-08-03 05:00:00,삼방동,8.0,13.0,0.013,0.27,0.0014,0.006,8.0,5.0
2023-06-14 15:00:00,삼방동,19.0,45.0,0.093,0.33,0.0037,0.012,6.0,15.0
2023-05-05 13:00:00,삼방동,10.0,31.0,0.047,0.22,0.002,0.004,5.0,13.0
2023-01-27 02:00:00,삼방동,15.0,25.0,0.012,0.4,0.003,0.017,1.0,2.0
2023-02-02 22:00:00,삼방동,17.0,25.0,0.021,0.5,0.003,0.027,2.0,22.0
2023-07-12 16:00:00,삼방동,3.0,13.0,0.044,0.42,,0.008,7.0,16.0
2023-06-05 15:00:00,삼방동,10.0,27.0,0.076,0.32,0.0013,0.007,6.0,15.0
2023-04-07 01:00:00,삼방동,,,0.04,0.46,0.002,0.005,4.0,1.0
2023-01-29 05:00:00,삼방동,13.0,37.0,0.027,0.4,0.002,0.008,1.0,5.0
2023-03-02 13:00:00,삼방동,7.0,29.0,0.042,0.3,0.003,0.008,3.0,13.0
2023-10-10 12:00:00,삼방동,9.0,25.0,0.048,0.29,0.002,0.008,10.0,12.0
2023-02-01 20:00:00,삼방동,24.0,53.0,0.045,0.5,0.003,0.012,2.0,20.0
2023-01-14 23:00:00,삼방동,2.0,10.0,0.039,,0.003,0.003,1.0,23.0
2023-09-25 14:00:00,삼방동,10.0,25.0,0.048,0.27,0.002,0.008,9.0,14.0
2023-05-06 15:00:00,삼방동,2.0,3.0,0.055,0.3,0.002,0.005,5.0,15.0
2023-03-04 14:00:00,삼방동,31.0,49.0,0.067,0.4,0.003,0.012,3.0,14.0
,삼방동,12.0,17.0,0.021,0.29,0.0019,0.008,,
2023-10-14 16:00:00,삼방동,13.0,27.0,0.065,0.44,0.0039,0.012,10.0,16.0
2023-10-07 17:00:00,삼방동,6.0,19.0,0.042,0.27,0.0037,0.009,10.0,17.0
2023-05-18 11:00:00,삼방동,8.0,15.0,0.049,0.1,0.002,0.009,5.0,11.0
,삼방동,,,,,,,,
